Scenario,Response,Mean,Median,Minimum,Maximum,HalfWidth,Mean Confidence Interval Start,Mean Confidence Interval End,Upper Percentile,Upper Percentile Confidence Interval Start,Upper Percentile Confidence Interval End,Lower Percentile,Lower Percentile Confidence Interval Start,Lower Percentile Confidence Interval End
alternative3,2610W,0.402421949948959,0.401644477989431,0.391393775676786,0.421741365229608,0.00377424808968399,0.398647701859275,0.406196198038643,0.407612723916109,0.401644477989431,0.421741365229608,0.398039852293215,0.391393775676786,0.401601457215387
alternative3,2608W,0.556604341116267,0.554799442944432,0.537470129240137,0.578376456748867,0.00468517772821749,0.55191916338805,0.561289518844485,0.56385259260439,0.554799442944432,0.578376456748867,0.550284005177954,0.537470129240137,0.553644789969952
alternative3,2601W,0.563458188475246,0.562492471280139,0.540794743112771,0.580067088751566,0.00450605951796999,0.558952128957276,0.567964247993216,0.570501422565904,0.562492471280139,0.580067088751566,0.559961372643251,0.540794743112771,0.560640812969942
alternative3,1297W,0.66061357960411,0.659660335822696,0.638604498082457,0.683218871342451,0.00503561568473752,0.655577963919372,0.665649195288847,0.667355263697436,0.659660335822696,0.683218871342451,0.654837303810058,0.638604498082457,0.659074218169701
alternative3,1296W,1.86605262711161,1.87696015568851,1.79440482289877,2.0043727823734,0.0245553316337174,1.8414972954779,1.89060795874533,1.90071202561716,1.87696015568851,2.0043727823734,1.82144430930158,1.79440482289877,1.86966198285674
alternative3,1295W,0.436373720200567,0.435075391705942,0.426137167124235,0.454626246604183,0.00394341366885329,0.432430306531714,0.440317133869421,0.44034733592471,0.435075391705942,0.454626246604183,0.430673042688946,0.426137167124235,0.433015305627147
alternative3,1293W,0.428830577645164,0.428898842441192,0.414420546250568,0.439693683380471,0.00334062609086764,0.425489951554296,0.432171203736032,0.43383308330508,0.428898842441192,0.439693683380471,0.425606228886196,0.414420546250568,0.428689927884421
alternative3,1278W,0.617910589863674,0.620944756830061,0.589425594036785,0.647670934006643,0.00708698804968658,0.610823601813988,0.624997577913361,0.629406427749147,0.620944756830061,0.647670934006643,0.607002892325975,0.589425594036785,0.61934150103621
alternative3,1269W,1.1781512586266,1.17928095539611,1.11321378545199,1.24440716110331,0.0140333054457198,1.16411795318088,1.19218456407232,1.20299567969102,1.17928095539611,1.24440716110331,1.15925183686973,1.11321378545199,1.17695248577662
alternative3,1262W,0.669560680045273,0.66738994217715,0.652072014675092,0.690675879166607,0.00498954303324203,0.664571137012031,0.674550223078515,0.679250917985205,0.66738994217715,0.690675879166607,0.662634581128885,0.652072014675092,0.666884673492633
alternative3,1251W,0.482123831558994,0.480343383282128,0.465661686028459,0.505027164612054,0.00485739847584,0.477266433083154,0.486981230034834,0.490943267707983,0.480343383282128,0.505027164612054,0.474660472233444,0.465661686028459,0.480132390814607
alternative3,1233W,1.5211234227614,1.51677433265819,1.42984045729988,1.61493842393225,0.0235283815141504,1.49759504124725,1.54465180427555,1.56099890673709,1.51677433265819,1.61493842393225,1.49357396522452,1.42984045729988,1.51225872348574
alternative3,1232W,0.675112654082675,0.67572623544665,0.659902812644145,0.693352835865089,0.00442900556752091,0.670683648515154,0.679541659650196,0.683073045745016,0.67572623544665,0.693352835865089,0.668917091179733,0.659902812644145,0.675415844850496
alternative3,1231W,0.720523448231083,0.722753702704888,0.697133556020551,0.749933252889122,0.00639508395320045,0.714128364277882,0.726918532184283,0.7263003230392,0.722753702704888,0.749933252889122,0.709346233024625,0.697133556020551,0.719295162937278
alternative3,1226W,0.811916619391269,0.813978557676727,0.781198311965947,0.84313190193986,0.00826143174997517,0.803655187641294,0.820178051141244,0.827562310138189,0.813978557676727,0.84313190193986,0.797517065448876,0.781198311965947,0.812521019161436
alternative3,1211W,0.308245111398623,0.308937190028364,0.298382230977591,0.318309997672828,0.00230829340293055,0.305936817995693,0.310553404801554,0.31154944189014,0.308937190028364,0.318309997672828,0.306756388857196,0.298382230977591,0.308617393706314
alternative3,1210W,0.17584566525814,0.176138797034275,0.170150583754614,0.179204899093212,0.000965085853148295,0.174880579404992,0.176810751111289,0.177026401679621,0.176138797034275,0.179204899093212,0.174822447779007,0.170150583754614,0.17579278571648
alternative3,1209W,0.412365504278242,0.413487612065231,0.398372450084254,0.422873184887884,0.00304737411367865,0.409318130164564,0.415412878391921,0.417600466018063,0.413487612065231,0.422873184887884,0.409284315359653,0.398372450084254,0.412524770001494
alternative3,4868L,1.66844575975656,1.67599296234898,1.55067156382586,1.7602124064466,0.0233294615211156,1.64511629823545,1.69177522127768,1.69886918195083,1.67599296234898,1.7602124064466,1.65281296102741,1.55067156382586,1.67461156981884
alternative3,4859L,1.8718806525902,1.88004298358775,1.72557273367028,2.00449779301337,0.0320505108780963,1.8398301417121,1.90393116346829,1.9023104289936,1.88004298358775,2.00449779301337,1.83850308773783,1.72557273367028,1.87470013372598
alternative3,4496L,1.86429681333755,1.86906849376662,1.79037923158838,1.94607776114436,0.0221030740992411,1.84219373923831,1.88639988743679,1.91438853912721,1.86906849376662,1.94607776114436,1.83430672730217,1.79037923158838,1.85508346816805
alternative3,4486L,1.7977767660576,1.8003196626899,1.69523300756525,1.94405623320496,0.0264397569466154,1.77133700911098,1.82421652300421,1.83101090197041,1.8003196626899,1.94405623320496,1.754172061571,1.69523300756525,1.79119879463094
alternative3,4485L,2.03459726120615,2.03727881865849,1.77175383622386,2.28544139286995,0.0622540249835609,1.97234323622259,2.09685128618971,2.14088249090229,2.03727881865849,2.28544139286995,1.92601147935385,1.77175383622386,2.00211096759032
alternative3,4484L,1.74734117127629,1.74242508269001,1.64190300158649,1.84305798120849,0.0249271205864486,1.72241405068984,1.77226829186274,1.78882431490088,1.74242508269001,1.84305798120849,1.71623651638163,1.64190300158649,1.73497099812663
alternative3,4452L,1.72752344007435,1.73033460888528,1.67037999123938,1.82586527693548,0.0184699884366303,1.70905345163772,1.74599342851099,1.75414514801856,1.73033460888528,1.82586527693548,1.7036555930413,1.67037999123938,1.72786101052352
alternative3,2647L,1.67201061248746,1.67325352035739,1.62215345752093,1.7456198580228,0.0137667007976692,1.65824391168979,1.68577731328513,1.69380381102205,1.67325352035739,1.7456198580228,1.65166560272519,1.62215345752093,1.66801467243423
alternative3,2646L,1.60045376781457,1.60908973226029,1.51390593228588,1.69394544161837,0.0228516260405009,1.57760214177407,1.62330539385507,1.62036385935489,1.60908973226029,1.69394544161837,1.56571158289093,1.51390593228588,1.5995037496388
alternative3,2639L,1.62658218713071,1.63296790715121,1.52268752961499,1.67418878556605,0.0181384523093604,1.60844373482135,1.64472063944007,1.66293844535809,1.63296790715121,1.67418878556605,1.60811478579684,1.52268752961499,1.63115021065461
alternative3,2620L,1.67438312831912,1.67373558898475,1.6289310280857,1.7528319257754,0.017281779820518,1.6571013484986,1.69166490813964,1.70830640051284,1.67373558898475,1.7528319257754,1.64540160939027,1.6289310280857,1.66104777806337
alternative3,2613L,1.64822694573559,1.65427005860884,1.57480931366339,1.70021995360452,0.0162428477083637,1.63198409802723,1.66446979344396,1.67223651406282,1.65427005860884,1.70021995360452,1.63485210275427,1.57480931366339,1.6483484731154
alternative3,2610L,1.63107743991099,1.63322578927601,1.54741437214029,1.69450539716369,0.0199094873344051,1.61116795257658,1.65098692724539,1.66383088996723,1.63322578927601,1.69450539716369,1.60715008707156,1.54741437214029,1.63320523153763
alternative3,2608L,1.77707274238185,1.77430391903353,1.66351129751263,1.86324480714844,0.0209592743882599,1.75611346799359,1.79803201677011,1.81292167318202,1.77430391903353,1.86324480714844,1.75383972836602,1.66351129751263,1.76986080482867
alternative3,2601L,1.73354322078098,1.72306750756446,1.61187685565029,1.844097762152,0.0273335550329244,1.70620966574806,1.76087677581391,1.7811857226324,1.72306750756446,1.844097762152,1.70491641167318,1.61187685565029,1.72153473767794
alternative3,1297L,1.72784950832205,1.73498776176586,1.65902188567837,1.81155002928077,0.0207951919756949,1.70705431634636,1.74864470029775,1.7580537113308,1.73498776176586,1.81155002928077,1.6911487377845,1.65902188567837,1.72594790335661
alternative3,1296L,1.82685027987741,1.8353352437766,1.67449738406154,2.00563729335391,0.037167350914035,1.78968292896338,1.86401763079145,1.88308724098779,1.8353352437766,2.00563729335391,1.7868200248956,1.67449738406154,1.83315983580523
alternative3,1295L,1.59336636177769,1.59723380289358,1.52714919988281,1.6598897127345,0.0175757385100897,1.5757906232676,1.61094210028778,1.6189430548305,1.59723380289358,1.6598897127345,1.56885429986317,1.52714919988281,1.59223871592503
alternative3,1293L,1.61235178719181,1.6183962516821,1.56378901732969,1.66193093615923,0.0131030958337831,1.59924869135803,1.6254548830256,1.63853571530496,1.6183962516821,1.66193093615923,1.59079924140353,1.56378901732969,1.61807075810176
alternative3,1278L,1.72082531388946,1.71748723899555,1.63531944498687,1.79853353665443,0.020998269373715,1.69982704451575,1.74182358326318,1.76044382676652,1.71748723899555,1.79853353665443,1.69408048969823,1.63531944498687,1.71312716117056
alternative3,1269L,1.96613201153527,1.98323315790045,1.81955257050468,2.12389782631111,0.0371961235170177,1.92893588801825,2.00332813505229,2.02434092425093,1.98323315790045,2.12389782631111,1.94203902384627,1.81955257050468,1.95763499901989
alternative3,1262L,1.7733746098892,1.77291139539307,1.69449007161086,1.8814532627142,0.0234619902314041,1.7499126196578,1.79683660012061,1.80824804357092,1.77291139539307,1.8814532627142,1.74492665631687,1.69449007161086,1.76556352564986
alternative3,1251L,1.63174536948298,1.62645324163174,1.5969859324464,1.72398560578262,0.015551332497796,1.61619403698519,1.64729670198078,1.65628056325877,1.62645324163174,1.72398560578262,1.60581019472801,1.5969859324464,1.62132253442701
alternative3,1233L,1.97509666830239,1.97038454914315,1.83133500586374,2.10058590251957,0.0361865567175494,1.93891011158484,2.01128322501993,2.05595304728599,1.97038454914315,2.10058590251957,1.91681938825845,1.83133500586374,1.96572629982568
alternative3,1232L,1.7635967706911,1.76942532832271,1.69528702721885,1.85914879518382,0.0224513829144404,1.74114538777666,1.78604815360554,1.81008580509077,1.76942532832271,1.85914879518382,1.72635029062783,1.69528702721885,1.76408309621869
alternative3,1231L,1.68714597467863,1.68923940023762,1.60468629791031,1.76041380010896,0.0224888472839665,1.66465712739467,1.7096348219626,1.72861404829961,1.68923940023762,1.76041380010896,1.66159196940626,1.60468629791031,1.68020096675904
alternative3,1226L,1.90477040166522,1.90514514918256,1.78339605261769,2.02674007488901,0.0307564248198385,1.87401397684538,1.93552682648505,1.95014544181232,1.90514514918256,2.02674007488901,1.86705373939136,1.78339605261769,1.89553969216231
alternative3,1211L,1.56703677142301,1.55895245778389,1.48598562322359,1.65189084809234,0.0224499706824037,1.54458680074061,1.58948674210542,1.61171986643882,1.55895245778389,1.65189084809234,1.53850483794973,1.48598562322359,1.55821566703038
alternative3,1210L,1.56266425329295,1.5657897559579,1.51439461275125,1.6335739664585,0.0129356756683582,1.54972857762459,1.57559992896131,1.58198249176827,1.5657897559579,1.6335739664585,1.54804499805211,1.51439461275125,1.56440211000079
alternative3,1209L,1.56374595594606,1.56634138526247,1.48235144355402,1.62463822601588,0.0183236732653698,1.54542228268069,1.58206962921143,1.60110753237761,1.56634138526247,1.62463822601588,1.54627320852591,1.48235144355402,1.56269643928533
alternative3,SystemL,51.9517639468252,51.9532243167745,50.4277312097869,53.2957234523976,0.292063395095709,51.6597005517295,52.2438273419209,52.1983896445232,51.9532243167745,53.2957234523976,51.7572774617007,50.4277312097869,51.9359566925812
alternative4,4868W,0.468265168025718,0.468266972078854,0.452487363091311,0.485334819776348,0.00446243088055144,0.463802737145167,0.472727598906269,0.476051365107105,0.468266972078854,0.485334819776348,0.464681811476596,0.452487363091311,0.467282787016879
alternative4,4859W,0.916275981432026,0.920515870951918,0.855063633027504,0.93846729664163,0.00995371335536861,0.906322268076657,0.926229694787394,0.933549361646426,0.920515870951918,0.93846729664163,0.905246813506927,0.855063633027504,0.9193297039542
alternative4,4496W,0.973178245321986,0.979629104051531,0.918824158061136,1.02273661646842,0.013849941918304,0.959328303403682,0.98702818724029,0.999568072900804,0.979629104051531,1.02273661646842,0.955724781969705,0.918824158061136,0.979475336368766
alternative4,4486W,0.74724223186792,0.750443799432764,0.709279023608311,0.775257291458963,0.00998763098703935,0.73725460088088,0.757229862854959,0.768320948193776,0.750443799432764,0.775257291458963,0.730343552562303,0.709279023608311,0.749517420281019
alternative4,4485W,3.25363468030961,3.25746723991966,2.93685431813666,3.62225890673064,0.0955430195249009,3.1580916607847,3.34917769983451,3.43459737143613,3.25746723991966,3.62225890673064,3.10322658886495,2.93685431813666,3.24693345263893
alternative4,4484W,0.945820173561233,0.947976833821975,0.883546075054221,0.995687956901287,0.0129118531497032,0.93290832041153,0.958732026710936,0.970249727219908,0.947976833821975,0.995687956901287,0.929207253832643,0.883546075054221,0.945332380458415
alternative4,4452W,0.567465105460826,0.5694977790231,0.547965732030109,0.592472045633009,0.00590001268806706,0.561565092772759,0.573365118148893,0.575183850075651,0.5694977790231,0.592472045633009,0.559525726740225,0.547965732030109,0.562888861451802
alternative4,2647W,0.48766454811855,0.48834350433353,0.474531848207131,0.505984427158183,0.00447124354087764,0.483193304577672,0.492135791659428,0.493391624945863,0.48834350433353,0.505984427158183,0.479561804590357,0.474531848207131,0.48482641332101
alternative4,2646W,0.459680059984577,0.46089294961266,0.44180083801994,0.475278139765466,0.00446803325796615,0.45521202672661,0.464148093242543,0.465625479008031,0.46089294961266,0.475278139765466,0.45604330926984,0.44180083801994,0.459936988123603
alternative4,2639W,0.451828151511564,0.453655353242043,0.428850418974419,0.46604676704449,0.00393805039086192,0.447890101120702,0.455766201902426,0.458877044813795,0.453655353242043,0.46604676704449,0.44712770594926,0.428850418974419,0.452851481351956
alternative4,2620W,0.339968271911379,0.339873267620752,0.332159729948581,0.34781042220146,0.00192009086709265,0.338048181044286,0.341888362778471,0.342919305565243,0.339873267620752,0.34781042220146,0.337366151619487,0.332159729948581,0.339809508961664
alternative4,2613W,0.463366719226871,0.463472077483947,0.448076180418146,0.488139351388864,0.00459571813182644,0.458771001095045,0.467962437358697,0.470264569815181,0.463472077483947,0.488139351388864,0.457837855407568,0.448076180418146,0.462535289479926
alternative4,2610W,0.402335934549533,0.402538891846666,0.389595377910426,0.417602758060571,0.00350255554477759,0.398833379004756,0.405838490094311,0.407065039015162,0.402538891846666,0.417602758060571,0.398368303814878,0.389595377910426,0.40252095407875
alternative4,2608W,0.55655405088398,0.558318904504056,0.532424665432335,0.582646615928415,0.0052522046330943,0.551301846250886,0.561806255517074,0.563564767268824,0.558318904504056,0.582646615928415,0.551631509185539,0.532424665432335,0.556647767152383
alternative4,2601W,0.561602877210623,0.563464220989075,0.545175334053413,0.582243201093716,0.00481896469360119,0.556783912517022,0.566421841904224,0.569119728558819,0.563464220989075,0.582243201093716,0.553695721448014,0.545175334053413,0.56299545650034
alternative4,1297W,0.658975003267222,0.658763225087419,0.638593211621988,0.677437727742703,0.00454826347235657,0.654426739794866,0.663523266739579,0.662363570920413,0.658763225087419,0.677437727742703,0.653879100637672,0.638593211621988,0.658449529768223
alternative4,1296W,1.87825769021407,1.88416100379363,1.7253202277441,1.9740586134992,0.0276909609303556,1.85056672928371,1.90594865114443,1.92540374161687,1.88416100379363,1.9740586134992,1.85421917985421,1.7253202277441,1.87825354420972
alternative4,1295W,0.436540247882927,0.43607498179165,0.425515842492244,0.453536733429406,0.00361465127417753,0.432925596608749,0.440154899157104,0.440438868649422,0.43607498179165,0.453536733429406,0.431519560767191,0.425515842492244,0.436032070376093
alternative4,1293W,0.429167073178815,0.430940633376905,0.415938486949231,0.438137611913114,0.00272781364886383,0.426439259529951,0.431894886827679,0.432807769646137,0.430940633376905,0.438137611913114,0.427098492380378,0.415938486949231,0.430625923384824
alternative4,1278W,0.618130259558743,0.6203993103881,0.584476527108293,0.647947153877854,0.00736457330310389,0.610765686255639,0.625494832861847,0.623775849953153,0.6203993103881,0.647947153877854,0.612645238777411,0.584476527108293,0.619437009540602
alternative4,1269W,1.17563244370659,1.17502134741151,1.09503717238851,1.22872673834598,0.016133534781537,1.15949890892505,1.19176597848813,1.20345016367476,1.17502134741151,1.22872673834598,1.16167471770586,1.09503717238851,1.17406914515438
alternative4,1262W,0.671639139905832,0.672312373451708,0.652557224654694,0.7005914956408,0.00614198822740632,0.665497151678426,0.677781128133239,0.680712184485759,0.672312373451708,0.7005914956408,0.66212836743618,0.652557224654694,0.670637053902426
alternative4,1251W,0.483843837299664,0.485147927615312,0.465445957927187,0.505659262409524,0.00519216353144064,0.478651673768223,0.489036000831104,0.492554482215365,0.485147927615312,0.505659262409524,0.474442610458368,0.465445957927187,0.483390783117811
alternative4,1233W,1.53060384781224,1.52305761819048,1.44029387226437,1.62156654836926,0.025367653098068,1.50523619471417,1.55597150091031,1.59660577621857,1.52305761819048,1.62156654836926,1.50404473014619,1.44029387226437,1.51693457516175
alternative4,1232W,0.674983812238894,0.674729614547978,0.657786000880623,0.697922610344196,0.00475656693521372,0.67022724530368,0.679740379174108,0.681862250144354,0.674729614547978,0.697922610344196,0.669055712422213,0.657786000880623,0.67367161895933
alternative4,1231W,0.719642986229122,0.719076095744986,0.698627206367192,0.753562635493716,0.00670675980762961,0.712936226421492,0.726349746036752,0.730786965991773,0.719076095744986,0.753562635493716,0.708070786117637,0.698627206367192,0.716165930917999
alternative4,1226W,0.811935777964252,0.810619394583331,0.781169279578339,0.857459502669918,0.00926937080757275,0.802666407156679,0.821205148771825,0.829269408039174,0.810619394583331,0.857459502669918,0.794656407629374,0.781169279578339,0.808602604692029
alternative4,1211W,0.308000032798868,0.309046632003488,0.29575970648954,0.319506542441416,0.00248715548243945,0.305512877316428,0.310487188281307,0.309789994444366,0.309046632003488,0.319506542441416,0.304178255489603,0.29575970648954,0.308511980960976
alternative4,1210W,0.175910364642241,0.176168611634502,0.169968666554345,0.179046449287691,0.000938934614918845,0.174971430027322,0.17684929925716,0.177410969711356,0.176168611634502,0.179046449287691,0.175046507320277,0.169968666554345,0.176132403620069
alternative4,1209W,0.413038907038992,0.414781025431522,0.400798677815763,0.422452808676584,0.00327075667807095,0.409768150360921,0.416309663717063,0.418389644041509,0.414781025431522,0.422452808676584,0.409773924123411,0.400798677815763,0.414536609053706
alternative4,4868L,1.66396731495847,1.67128644112004,1.5520383512015,1.7546624421838,0.0226984369062323,1.64126887805224,1.6866657518647,1.7006369215824,1.67128644112004,1.7546624421838,1.64424010234328,1.5520383512015,1.65438817995526
alternative4,4859L,1.86141710059979,1.87308191844574,1.71245048851311,1.99189417899629,0.0292703640222284,1.83214673657756,1.89068746462202,1.8995294272077,1.87308191844574,1.99189417899629,1.8520869969282,1.71245048851311,1.86555482073395
alternative4,4496L,1.86151132732502,1.86231187013037,1.7526915136528,1.97519349080212,0.02853460557854,1.83297672174648,1.89004593290356,1.89014083178897,1.86231187013037,1.97519349080212,1.83657782553516,1.7526915136528,1.86071747741817
alternative4,4486L,1.79774066756389,1.80684751182904,1.70349212162674,1.91750261137891,0.0229217774324165,1.77481889013148,1.82066244499631,1.83039653259079,1.80684751182904,1.91750261137891,1.767709779403,1.70349212162674,1.80155456181635
alternative4,4485L,2.02463543981851,1.98683147321722,1.77290773775047,2.33528119759529,0.0780722169295832,1.94656322288892,2.10270765674809,2.14913452163037,1.98683147321722,2.33528119759529,1.93867315534951,1.77290773775047,1.97205302839641
alternative4,4484L,1.74571894593664,1.74857665676248,1.62899820962033,1.7995079042008,0.0215353627402156,1.72418358319643,1.76725430867686,1.78954230098777,1.74857665676248,1.7995079042008,1.71067961202404,1.62899820962033,1.74775308381049
alternative4,4452L,1.72332703033603,1.72291615713235,1.65931985949301,1.81898860845539,0.0194115294558145,1.70391550088021,1.74273855979184,1.74791055310507,1.72291615713235,1.81898860845539,1.68859371018425,1.65931985949301,1.72223409431248
alternative4,2647L,1.68461395984784,1.69488454725507,1.61067736990385,1.75691975105469,0.0172383324937196,1.66737562735412,1.70185229234156,1.70848909437769,1.69488454725507,1.75691975105469,1.66182410816199,1.61067736990385,1.69110499192957
alternative4,2646L,1.6051168353091,1.60620441374163,1.50069038345034,1.71221232520411,0.0261703304644416,1.57894650484466,1.63128716577354,1.65420726627823,1.60620441374163,1.71221232520411,1.57022616445073,1.50069038345034,1.59774591906283
alternative4,2639L,1.62952410712701,1.6394498913757,1.53321140146829,1.69921283548384,0.0197985977591742,1.60972550936784,1.64932270488619,1.66733994225657,1.6394498913757,1.69921283548384,1.60547938127634,1.53321140146829,1.63895608602449
alternative4,2620L,1.67753406318659,1.68163374285863,1.6236653460594,1.74060532084647,0.0160745951550102,1.66145946803157,1.6936086583416,1.69990403479892,1.68163374285863,1.74060532084647,1.65029915803272,1.6236653460594,1.66996610819298
alternative4,2613L,1.65209155655128,1.64781199866876,1.58739413509272,1.69776036959861,0.0154271219847826,1.63666443456649,1.66751867853606,1.67974791235532,1.64781199866876,1.69776036959861,1.6383883677281,1.58739413509272,1.64661432394161
alternative4,2610L,1.626920108957,1.63895284955711,1.56275712001923,1.6919577808464,0.0193916667769549,1.60752844218004,1.64631177573395,1.66700650771378,1.63895284955711,1.6919577808464,1.58875033333125,1.56275712001923,1.63071437005117
alternative4,2608L,1.77441806649982,1.77064922138207,1.67713370668893,1.87474477225783,0.0201068675931569,1.75431119890666,1.79452493409298,1.79947097325251,1.77064922138207,1.87474477225783,1.74455463867207,1.67713370668893,1.76923295674371
alternative4,2601L,1.72812238105371,1.72010774360493,1.61606876092947,1.83750545161753,0.0246550885773361,1.70346729247637,1.75277746963104,1.78006316638502,1.72010774360493,1.83750545161753,1.69795737084719,1.61606876092947,1.71133044208967
alternative4,1297L,1.71882614477402,1.72115494636826,1.63050597442731,1.82079424173865,0.022568134150042,1.69625801062397,1.74139427892406,1.76128281272685,1.72115494636826,1.82079424173865,1.68471066356538,1.63050597442731,1.71430264399617
alternative4,1296L,1.86790016412048,1.84532701013653,1.7391664727676,2.15349248650498,0.0505329700065175,1.81736719411397,1.918433134127,1.89686356263487,1.84532701013653,2.15349248650498,1.81051299810191,1.7391664727676,1.84289499830094
alternative4,1295L,1.59178250506749,1.59344465935957,1.53143929170465,1.66012889373672,0.0173499405451924,1.5744325645223,1.60913244561268,1.62484288347175,1.59344465935957,1.66012889373672,1.57759024211926,1.53143929170465,1.58954908880563
alternative4,1293L,1.60732232304256,1.60653824070232,1.57085489179292,1.64859803952898,0.0119374656088005,1.59538485743376,1.61925978865136,1.63420794989486,1.60653824070232,1.64859803952898,1.58624330636188,1.57085489179292,1.60079784895959
alternative4,1278L,1.72465871695522,1.74142179908863,1.61243748972929,1.80515897434559,0.0247360996633612,1.69992261729186,1.74939481661858,1.76082418517425,1.74142179908863,1.80515897434559,1.69361155239965,1.61243748972929,1.73989018015408
alternative4,1269L,1.96311508852317,1.96587192050607,1.83374543920264,2.10053840032212,0.0344946329877636,1.92862045553541,1.99760972151093,2.01118430050524,1.96587192050607,2.10053840032212,1.94246374322501,1.83374543920264,1.96116347525498
alternative4,1262L,1.77351196211755,1.7654423911194,1.72163312893141,1.87511227283602,0.0199672626696287,1.75354469944792,1.79347922478718,1.79619133216774,1.7654423911194,1.87511227283602,1.74946434402734,1.72163312893141,1.76177609129951
alternative4,1251L,1.63517391579785,1.64087862182755,1.57815991278599,1.71982102082276,0.0163280578419253,1.61884585795593,1.65150197363978,1.65864537026543,1.64087862182755,1.71982102082276,1.61424610038253,1.57815991278599,1.638650320253
alternative4,1233L,1.97960999741001,2.00216557559979,1.84222976032626,2.10592063942542,0.0324483000549762,1.94716169735504,2.01205829746499,2.02734504949944,2.00216557559979,2.10592063942542,1.91864655412259,1.84222976032626,2.00108763158848
alternative4,1232L,1.75828857165917,1.76034780755815,1.66267654277094,1.8404349093147,0.0215496963248567,1.73673887533431,1.77983826798402,1.79838443575671,1.76034780755815,1.8404349093147,1.73018511649799,1.66267654277094,1.75110047434757
alternative4,1231L,1.67985453586132,1.68306344447658,1.56728961653959,1.75650493649217,0.0213372543385121,1.65851728152281,1.70119179019983,1.71971836260618,1.68306344447658,1.75650493649217,1.66515570970999,1.56728961653959,1.67799272740548
alternative4,1226L,1.90845521579524,1.89843360670216,1.79994421502842,2.0462064638252,0.0326144939914779,1.87584072180376,1.94106970978672,1.95352508230164,1.89843360670216,2.0462064638252,1.86620864043455,1.79994421502842,1.8981222449527
alternative4,1211L,1.56858535522527,1.57343139249262,1.47255951870249,1.64875511955727,0.0225173331949423,1.54606802203033,1.59110268842021,1.61310189280856,1.57343139249262,1.64875511955727,1.51955663434433,1.47255951870249,1.57133764187761
alternative4,1210L,1.56316428220309,1.56842142344421,1.51135914411424,1.6286481937312,0.0125954228355137,1.55056885936758,1.5757597050386,1.57639454719531,1.56842142344421,1.6286481937312,1.55335417744145,1.51135914411424,1.56323840012716
alternative4,1209L,1.5646934137162,1.56249925960238,1.48110865952778,1.64375280395602,0.018512303895895,1.54618110982031,1.5832057176121,1.59609233908767,1.56249925960238,1.64375280395602,1.54676786533986,1.48110865952778,1.56080133889559
alternative4,SystemL,51.9616010973395,51.956221171684,50.7109707112796,53.2489971059655,0.275230373089313,51.6863707242501,52.2368314704288,52.3492109074287,51.956221171684,53.2489971059655,51.7756326820442,50.7109707112796,51.926799003444
alternative5,4868W,0.469023522595427,0.467884287367269,0.454252678708544,0.488670096884022,0.00406325477572594,0.464960267819702,0.473086777371153,0.474834184562818,0.467884287367269,0.488670096884022,0.461893642862781,0.454252678708544,0.467327124689991
alternative5,4859W,0.917640945411581,0.927288675776909,0.84031935931782,0.943324995888211,0.0115138102194387,0.906127135192142,0.92915475563102,0.932282926659072,0.927288675776909,0.943324995888211,0.908223871319417,0.84031935931782,0.926545920612261
alternative5,4496W,0.975927303500814,0.976036267640754,0.916209030978021,1.02235897294226,0.0124305745158986,0.963496728984915,0.988357878016712,0.998604321290719,0.976036267640754,1.02235897294226,0.962566215858792,0.916209030978021,0.974731849799321
alternative5,4486W,0.746620338425027,0.753116847542734,0.708142639824581,0.767487725416743,0.00864167622541707,0.73797866219961,0.755262014650445,0.76270892895319,0.753116847542734,0.767487725416743,0.743804232221915,0.708142639824581,0.749973225275276
alternative5,4485W,3.23214719929899,3.23559569391225,2.93373279160933,3.51074874863937,0.0853776550973819,3.14676954420161,3.31752485439637,3.42851896829903,3.23559569391225,3.51074874863937,3.07504134159222,2.93373279160933,3.19494222622089
alternative5,4484W,0.945032349251375,0.942579488067515,0.880215622036764,0.999571153580659,0.0145859732903285,0.930446375961047,0.959618322541704,0.974812820179304,0.942579488067515,0.999571153580659,0.924260791729406,0.880215622036764,0.941392841658507
alternative5,4452W,0.56732255005233,0.572653704757335,0.546655476297315,0.588432307098653,0.00570114913974406,0.561621400912586,0.573023699192074,0.576574617344625,0.572653704757335,0.588432307098653,0.558850042584309,0.546655476297315,0.569274152869014
alternative5,2647W,0.487459529766309,0.486706924834457,0.47670438267849,0.504488643288467,0.00407114645441573,0.483388383311893,0.491530676220724,0.494577851651419,0.486706924834457,0.504488643288467,0.480353315355872,0.47670438267849,0.485692838127263
alternative5,2646W,0.460937882769872,0.462650616850769,0.442330528877408,0.476736298912344,0.0044025977204306,0.456535285049441,0.465340480490303,0.46830838142449,0.462650616850769,0.476736298912344,0.453985570768515,0.442330528877408,0.462467916473378
alternative5,2639W,0.450763569934897,0.453299559015616,0.427740882452223,0.462904876136879,0.00397193837421829,0.446791631560679,0.454735508309115,0.455824702783479,0.453299559015616,0.462904876136879,0.446586675994796,0.427740882452223,0.452908568390027
alternative5,2620W,0.339738613872414,0.339271811320211,0.333783036221505,0.347830135451345,0.00197287043867964,0.337765743433735,0.341711484311094,0.343930116163845,0.339271811320211,0.347830135451345,0.337047958403063,0.333783036221505,0.337887597184363
