Scenario,Replication,1209L,1210L,1211L,1226L,1231L,1232L,1233L,1251L,1262L,1269L,1278L,1293L,1295L,1296L,1297L,2601L,2608L,2610L,2613L,2620L,2639L,2646L,2647L,4452L,4484L,4485L,4486L,4496L,4859L,4868L,SystemL,1209W,1210W,1211W,1226W,1231W,1232W,1233W,1251W,1262W,1269W,1278W,1293W,1295W,1296W,1297W,2601W,2608W,2610W,2613W,2620W,2639W,2646W,2647W,4452W,4484W,4485W,4486W,4496W,4859W,4868W
alternative8,1,1.503600424,1.557508519,1.624859149,1.813891021,1.686904002,1.798132597,1.776965194,1.847281635,1.726766024,1.828134644,1.729319276,1.56721606,1.619223806,1.81446534,1.736239839,1.741932756,1.793029426,1.620430337,1.628390667,1.594030475,1.623675682,1.631464032,1.70010603,1.728611633,1.687803003,2.008200353,1.707484017,1.854802715,1.895185057,1.694847038,51.54050075,0.413832738,0.175175025,0.313878253,0.826863235,0.706253326,0.668627536,1.472942993,0.49825532,0.672259684,1.188892646,0.61093427,0.418774293,0.442452651,1.874551699,0.636251604,0.566628295,0.551432583,0.393096308,0.460794002,0.334919033,0.447419574,0.469427774,0.484786417,0.568241364,0.931895956,3.280809184,0.73162279,0.976889617,0.94553931,0.454414762
alternative8,2,1.537846676,1.574775701,1.490199189,1.877442028,1.607494565,1.757580449,1.825755631,1.816651328,1.796791209,1.697861271,1.71939848,1.653890325,1.555206764,1.875678699,1.722062882,1.695061277,1.771509705,1.678002799,1.65583107,1.657106908,1.628175594,1.587811945,1.648361103,1.742679597,1.73290818,1.974355628,1.728906652,1.837088416,1.949303878,1.654165512,51.44990346,0.401634789,0.177663234,0.307893909,0.802253729,0.696088258,0.670912356,1.556103761,0.481835645,0.686492129,1.158910014,0.622565348,0.441378719,0.429970625,1.817615966,0.650605789,0.548284492,0.564665494,0.402581904,0.463028408,0.334891378,0.460586221,0.452447867,0.481571726,0.584410484,0.917510522,3.475242235,0.757261882,0.990037831,0.953463853,0.47244616
alternative8,3,1.561420166,1.584468819,1.509109792,1.79942765,1.664645001,1.717894683,1.81199057,1.869148242,1.760263181,1.758223887,1.737353486,1.627421872,1.607402037,1.882774044,1.730605364,1.67121952,1.717741034,1.66707159,1.62674471,1.630327395,1.651305386,1.578704155,1.67566952,1.637047423,1.761891602,1.81102375,1.889160452,1.848774099,1.905516396,1.646803774,51.3411496,0.407973069,0.173654021,0.295630264,0.795384064,0.717168804,0.665094326,1.59126487,0.486222139,0.676113257,1.100094672,0.628417193,0.437399235,0.432796896,1.986607302,0.654662723,0.565766372,0.547964326,0.407474898,0.471375766,0.33799933,0.448793812,0.45113974,0.494861057,0.555752895,0.945757484,3.170323594,0.754140679,1.002567493,0.968822512,0.46625901
alternative8,4,1.525681951,1.553217347,1.504962466,1.884214323,1.678805532,1.742968579,1.750400356,1.898823712,1.726605437,1.709822095,1.804782256,1.636338051,1.572422154,1.796579028,1.635440863,1.701736269,1.72454972,1.657546661,1.620381486,1.65100292,1.627909373,1.614071835,1.632028565,1.685260093,1.764385203,2.110340711,1.831950871,1.903777908,1.923663179,1.727890844,51.59755979,0.402900987,0.17721271,0.301656969,0.81783184,0.718611048,0.672425961,1.478571057,0.49494391,0.658405448,1.168514274,0.616468972,0.420774385,0.430158284,1.8997534,0.648596115,0.5674039,0.569048016,0.399123423,0.489171769,0.347579562,0.458026602,0.452527498,0.47648381,0.570560476,0.985654268,3.675493659,0.781653011,1.006143743,0.937468606,0.464157123
alternative8,5,1.576782655,1.530071168,1.609556054,1.921830494,1.721423691,1.821842088,1.847886352,1.842939482,1.870517323,1.866035534,1.671001925,1.585322853,1.609295291,1.793476762,1.643708765,1.818657391,1.725747653,1.588677447,1.626942725,1.747083422,1.651171836,1.627426668,1.69025201,1.726203503,1.866805699,2.035808358,1.746629529,1.802450244,1.8511295,1.608177382,52.0248538,0.421389344,0.175226471,0.310963769,0.823057191,0.73711049,0.687677963,1.424334315,0.483028214,0.67887124,1.183393901,0.602948761,0.426422925,0.445528778,1.960486331,0.64305472,0.564593075,0.544104638,0.394975056,0.45601544,0.343022149,0.450296995,0.440141544,0.497233057,0.546459757,0.981524874,3.095636362,0.710117928,0.966102581,0.933135727,0.462575235
alternative8,6,1.540481962,1.563790043,1.510363404,1.96362515,1.659036162,1.727257754,1.899001806,1.821901238,1.797979944,1.900456295,1.660505195,1.612927928,1.560322186,1.786454891,1.727769592,1.713973485,1.845824748,1.538922393,1.627825169,1.62680714,1.588059174,1.626974539,1.660952725,1.718328432,1.683584337,2.242712495,1.79773022,1.848973173,1.934800394,1.683789019,51.87113099,0.403479228,0.176108757,0.306028124,0.864431459,0.715992163,0.689532765,1.571975315,0.471012169,0.676870735,1.230809772,0.628717805,0.434565822,0.436410172,1.86359895,0.64819924,0.549894899,0.569179914,0.392266703,0.465704271,0.340296671,0.453731193,0.472928605,0.497492108,0.578947828,0.901612838,3.625893853,0.730167448,0.96921092,0.918237277,0.469391348
alternative8,7,1.494949309,1.564748678,1.537988531,1.889251706,1.662702845,1.672399953,1.807403585,1.769211008,1.724955186,1.884415225,1.728051393,1.625379695,1.570300171,1.67115431,1.806974936,1.74195386,1.762608934,1.563603192,1.617842484,1.662347512,1.640854498,1.528276132,1.677308812,1.763548641,1.677916412,1.947344328,1.722471345,1.843673396,1.86199906,1.616217612,51.03785275,0.401309916,0.177352465,0.308322861,0.825089195,0.710994017,0.673316234,1.583988363,0.486112119,0.664538583,1.145934776,0.628426428,0.426234113,0.436739732,1.904444076,0.671429197,0.572886181,0.55458736,0.390488194,0.462303578,0.345007966,0.449325635,0.446584354,0.501944681,0.577767947,0.951120896,3.154026469,0.740062766,0.986301405,0.918643067,0.47506834
alternative8,8,1.561888956,1.556746678,1.565915658,1.902979597,1.714078879,1.807712777,1.848977426,1.842300101,1.762679978,1.916561687,1.755294654,1.707076617,1.609762546,1.770439144,1.681016394,1.75119457,1.77346864,1.567634866,1.656363358,1.657132882,1.490136805,1.604921257,1.708471208,1.769049533,1.68993648,1.874991094,1.704488244,1.940159506,1.836323053,1.677557664,51.70526025,0.406682944,0.174113609,0.310439554,0.82773333,0.719109368,0.676813118,1.545822341,0.479215026,0.675288269,1.223663819,0.624642553,0.428331881,0.430893901,1.780908403,0.654244533,0.567752386,0.5471368,0.397224167,0.462732544,0.335740426,0.429482747,0.462428366,0.476261969,0.572188736,0.981680927,3.393040832,0.694829809,0.943724893,0.909924915,0.460895052
alternative8,9,1.531566342,1.501816786,1.551070561,1.962084081,1.669680719,1.719547036,1.865961725,1.845566134,1.72818471,1.865494307,1.793236345,1.609923479,1.604058029,1.891963578,1.672851085,1.730008794,1.786719221,1.647503155,1.706586049,1.656934622,1.613872538,1.566764522,1.610472577,1.761029715,1.856981431,2.203466847,1.856940308,2.021347822,1.877902083,1.682383683,52.39191829,0.420820588,0.169877283,0.306869386,0.81048375,0.736197122,0.661405677,1.497086651,0.481735251,0.660205416,1.196575051,0.629997998,0.42783802,0.432973805,1.919193562,0.663033688,0.553943098,0.574279684,0.410641322,0.468003895,0.338404812,0.452076104,0.461001412,0.496248932,0.581277375,0.962674883,3.117860885,0.742401629,0.990167887,0.929230494,0.466306345
alternative8,10,1.566055868,1.584813913,1.54825251,1.90383149,1.663836578,1.831253236,1.738615729,1.893396718,1.771240635,1.7922426,1.778857164,1.639551948,1.619444654,1.886093758,1.735343304,1.734832814,1.77238925,1.690905474,1.666731123,1.684687254,1.652850983,1.625661176,1.742484793,1.674878573,1.70565462,2.329013093,1.827021271,1.840639942,1.882418068,1.709571766,52.4925703,0.414229254,0.175748426,0.312799936,0.805516925,0.708295885,0.687698553,1.520648265,0.479476734,0.668685156,1.204911141,0.631237117,0.427407762,0.426927946,1.936315232,0.652807498,0.553800751,0.565789471,0.412416169,0.453905762,0.336167048,0.452991641,0.461051168,0.500621377,0.5614648,0.907244559,3.501067095,0.740090755,1.007929784,0.944170558,0.474708129
alternative8,11,1.593099775,1.542533937,1.623393458,1.86480215,1.712390771,1.807125549,1.864829109,1.894465653,1.688899364,1.794026063,1.649088254,1.648390754,1.606461592,1.921265639,1.760649884,1.758870803,1.819039675,1.603446009,1.698372864,1.631683102,1.665430622,1.57028703,1.676759992,1.713735544,1.81041042,1.826803838,1.716879264,1.961743466,1.809991977,1.672238284,51.90711484,0.413483364,0.176582569,0.315882063,0.799223297,0.706922889,0.681840558,1.482180521,0.501768346,0.659015674,1.191515994,0.619553134,0.428393767,0.440496078,1.964741954,0.669630101,0.562183734,0.580585673,0.404101368,0.4624724,0.340201997,0.447339785,0.464307154,0.482433231,0.576699754,0.984623652,3.119516925,0.751735429,0.986194649,0.909338551,0.474532642
alternative8,12,1.597195006,1.576627599,1.600129615,1.914058943,1.603889142,1.691337135,1.767780753,1.861914767,1.737857415,1.880057851,1.69016745,1.539218401,1.573247567,1.790800226,1.59815672,1.692741866,1.741316986,1.59422042,1.577165876,1.691538525,1.622643305,1.617909409,1.648804679,1.686558242,1.710165503,2.063673446,1.798227548,1.787482295,1.872297691,1.563746809,51.09093119,0.425399788,0.176175047,0.314253851,0.792317672,0.724459171,0.655094614,1.515666107,0.470825475,0.667188508,1.178927748,0.635619917,0.435317856,0.430904872,1.810891082,0.653926943,0.558350072,0.5436282,0.414403196,0.464716829,0.338699209,0.46453365,0.46402528,0.482846159,0.561654254,0.889104466,3.31034726,0.729816898,0.944440407,0.95003698,0.452032468
alternative8,13,1.580029241,1.582323991,1.589687972,2.018961842,1.707384293,1.841538105,1.840043915,1.892670774,1.775469294,1.811097997,1.741665429,1.660143128,1.597450355,1.851436592,1.79112373,1.762034701,1.850599018,1.628010461,1.656990023,1.727527704,1.639788133,1.677920568,1.67211581,1.859329425,1.764335372,1.990501792,1.870638122,1.930993951,2.03778573,1.762798214,53.11239568,0.41338017,0.17329883,0.308169716,0.824369119,0.71996347,0.671407453,1.583613066,0.470168513,0.666295879,1.171119397,0.623087607,0.440063253,0.449590098,1.828257611,0.673774644,0.549850595,0.56411147,0.402749902,0.465157772,0.344343482,0.453959264,0.472810245,0.495158436,0.56244935,0.946518977,3.155966787,0.756507704,1.012937232,0.925888018,0.478087023
alternative8,14,1.588908515,1.632215939,1.616143702,1.851649173,1.682437664,1.754769003,1.887495815,1.887712331,1.798021052,1.762478922,1.702981271,1.626796642,1.629995537,1.797545397,1.755045016,1.668663328,1.791149454,1.698160934,1.684864572,1.701461088,1.62976818,1.681871916,1.656239745,1.771386878,1.735291668,2.093812309,1.874988514,1.864927375,1.890103983,1.660942424,52.37782835,0.423023188,0.179438689,0.310530821,0.791701473,0.696924334,0.674212228,1.618722345,0.480694161,0.686145432,1.121083212,0.619105276,0.433141615,0.424501212,1.964983313,0.685232494,0.561179412,0.543669144,0.403249539,0.472467162,0.343283355,0.454377729,0.467065485,0.498742207,0.570953878,0.952078234,3.18708189,0.75204463,0.99362179,0.921096455,0.470110392
alternative8,15,1.579483976,1.534129083,1.570499484,1.923080982,1.654906849,1.815492389,1.807482079,1.870096073,1.701582349,1.750267965,1.799504514,1.614652499,1.578471992,1.696585117,1.68389119,1.765655538,1.769292683,1.571841816,1.561953453,1.680633563,1.689575466,1.595781401,1.679250554,1.665020566,1.796494884,2.106035542,1.814953019,1.851180156,1.831001487,1.692296295,51.65109296,0.407673656,0.175347385,0.306047369,0.803011586,0.717892641,0.689646512,1.482975964,0.477509572,0.665021925,1.163422474,0.611661026,0.431819661,0.4339868,1.856177049,0.66168414,0.56282061,0.550937419,0.398401411,0.450077633,0.335458968,0.462230506,0.461401202,0.479762158,0.563618662,0.915156873,3.507999978,0.771135961,0.957340837,0.907597317,0.482035197
alternative8,16,1.611912533,1.571287313,1.534599148,1.825561151,1.639777233,1.79015059,1.860795875,1.837693251,1.894531966,1.860769625,1.706832948,1.65469624,1.563330451,1.770264175,1.699698923,1.654040383,1.76194604,1.620763359,1.622167906,1.681222407,1.626126618,1.608514757,1.66205841,1.701272002,1.724791335,1.930732769,1.890582907,1.936466019,1.818275311,1.688981525,51.74984317,0.407957268,0.177431255,0.307084254,0.76865744,0.712999139,0.670572197,1.543743872,0.474967647,0.706217097,1.183146007,0.622464161,0.434760361,0.423073858,1.94968441,0.67246451,0.563076238,0.564295501,0.404596044,0.450355217,0.347527359,0.448844299,0.455953668,0.474251024,0.55690459,0.929151523,3.103675219,0.765741325,0.970814028,0.902602481,0.451104176
alternative8,17,1.563267281,1.566423178,1.528597433,1.874091479,1.64696238,1.825733368,1.903071457,1.909884717,1.717877086,1.870314197,1.742236037,1.573301601,1.642204093,1.837289331,1.668419173,1.824846872,1.772332605,1.594652575,1.668382027,1.718174748,1.642900748,1.571808333,1.65218421,1.698304906,1.716148341,2.060503312,1.842176474,1.830857296,1.713970767,1.692027325,51.86894335,0.416244604,0.175770413,0.302807047,0.807768459,0.700262991,0.65189925,1.651909519,0.489251625,0.663178097,1.180100657,0.628899743,0.414701697,0.437700394,1.880651877,0.663238312,0.586559775,0.555412307,0.402873255,0.464129996,0.343955236,0.447177813,0.457040944,0.485208963,0.559766873,0.911970435,3.355919266,0.737249114,0.942437843,0.891657958,0.467490843
alternative8,18,1.532107267,1.52482602,1.561964004,1.875642622,1.760319605,1.762040517,1.642142939,1.85152553,1.70295832,1.738012369,1.694495191,1.628708155,1.56949188,1.829487078,1.766865519,1.67023712,1.678748897,1.657213455,1.713195983,1.734864535,1.574168446,1.619889659,1.603533616,1.746617995,1.687980651,2.097585906,1.807932592,1.81643753,1.872245494,1.677485229,51.39872412,0.41845163,0.178905761,0.30979015,0.825482398,0.749497135,0.671258787,1.404222255,0.471194063,0.663089561,1.163806647,0.622785369,0.433383861,0.447499361,1.899490101,0.679104672,0.543985019,0.543126829,0.400315003,0.45367098,0.335452881,0.449852063,0.459253736,0.482821271,0.57422203,0.972628144,3.157215496,0.743239593,0.947429607,0.872920282,0.486652788
alternative8,19,1.547976068,1.490139765,1.515920012,1.82480884,1.706592325,1.701282763,1.823833736,1.859978378,1.725850902,1.756183003,1.636097661,1.606732461,1.638737973,1.811778485,1.697759703,1.696452549,1.67820259,1.610753399,1.591017306,1.625832036,1.545766297,1.542163646,1.616197108,1.689524461,1.705388764,1.788474404,1.795657119,1.854359941,1.732625286,1.570598898,50.38668588,0.419924467,0.173158983,0.301805897,0.799164399,0.739399456,0.683618917,1.453440866,0.494732618,0.661441441,1.1580177,0.580513792,0.433995945,0.44448086,1.789005901,0.663633307,0.56792409,0.541324234,0.407511732,0.479546433,0.334104104,0.443797431,0.457534222,0.485619197,0.561867446,0.943413801,3.184257241,0.765485507,0.96893587,0.905659851,0.458913443
alternative8,20,1.57258417,1.562200762,1.610993405,1.84436212,1.661518328,1.749739576,1.896736343,1.772611429,1.696521033,1.783947501,1.706633237,1.608769167,1.641018838,1.884770386,1.763025578,1.626005159,1.816834695,1.622047207,1.663327222,1.683045203,1.559524174,1.623307858,1.709049606,1.681403083,1.675246121,2.096826358,1.841328999,1.860382483,1.907701507,1.644567729,51.76602928,0.412429187,0.176049559,0.309799889,0.794980395,0.742293746,0.687669317,1.549382349,0.478021259,0.689824901,1.186002661,0.591105215,0.423417594,0.437436054,1.869506203,0.661055472,0.551640092,0.577507355,0.403119844,0.462238678,0.346726785,0.445262734,0.458525562,0.484822536,0.565290578,0.924273722,3.389850158,0.751315476,0.938378479,0.925365973,0.473793434
alternative9,1,1.504272009,1.550171409,1.581400184,1.841753893,1.706527884,1.77207897,1.826694965,1.846844317,1.712854945,1.822015019,1.756638768,1.634179758,1.633006267,1.790405455,1.722716728,1.704538648,1.816353249,1.600246571,1.63101162,1.610609486,1.632484122,1.622924558,1.692547629,1.72029105,1.731397029,1.853690917,1.692250505,1.859302052,1.871178336,1.716329638,51.45671598,0.419144731,0.174704837,0.311585603,0.822383868,0.705850037,0.664429322,1.4718003,0.495723756,0.678206978,1.161678249,0.611287616,0.41954278,0.452338366,1.917162942,0.647453113,0.556221514,0.561966837,0.393368908,0.466491228,0.334112478,0.449671162,0.469409363,0.477899472,0.559885227,0.928205528,3.22563925,0.720377386,0.968630701,0.926485097,0.464310982
alternative9,2,1.523058142,1.5832488,1.480004939,1.859274241,1.625461734,1.748192749,1.872901533,1.830610059,1.751032209,1.659944645,1.733657305,1.630556149,1.585813892,2.025532978,1.739493287,1.661395067,1.730676469,1.680918217,1.634692116,1.654619083,1.617626464,1.65883234,1.620641852,1.777727646,1.766608167,1.919534107,1.703240693,1.84923714,1.928484933,1.653961409,51.50697837,0.400678647,0.178228349,0.308175365,0.799267089,0.716836117,0.671960816,1.60781424,0.480230988,0.671507552,1.144530225,0.615955709,0.440374785,0.43278372,1.818433596,0.651380811,0.553300921,0.560835099,0.397582916,0.463782353,0.331782193,0.458502582,0.460651926,0.483479019,0.582861523,0.934514683,3.340532067,0.761305455,1.00262649,0.932656989,0.474269142
alternative9,3,1.582893422,1.597148069,1.515194687,1.776982745,1.634879141,1.709438747,1.811025317,1.856513778,1.757593682,1.711039959,1.70923628,1.586282014,1.577959378,1.825954279,1.754239012,1.679737839,1.741583068,1.715914526,1.635867474,1.645452768,1.638739582,1.570374843,1.701639277,1.623858439,1.744621646,1.78492102,1.885371617,1.845821787,1.882849656,1.666316015,51.16945007,0.413582918,0.173616548,0.291819782,0.78934383,0.732869897,0.675259099,1.616129872,0.48538952,0.675087622,1.080067225,0.625148756,0.434778832,0.435455287,1.990842347,0.652288167,0.558160349,0.552877717,0.411315514,0.468361083,0.343208787,0.443530692,0.453803252,0.489678123,0.552575362,0.956455763,3.251162106,0.75556028,0.98029791,0.957305185,0.467920749
alternative9,4,1.543048458,1.561174638,1.486178174,1.890900464,1.667120949,1.70878773,1.818207108,1.885034454,1.736593722,1.690511428,1.800666944,1.649217602,1.601235488,1.793957485,1.643207797,1.681233636,1.7186942,1.669727258,1.631502646,1.659462217,1.63642113,1.582253344,1.636245831,1.691658921,1.77879243,2.008277789,1.828329976,1.908984564,1.892088271,1.711595112,51.51110976,0.403790572,0.177277821,0.299308948,0.820239184,0.710211126,0.664651941,1.523291639,0.495837998,0.6643226,1.155579886,0.624254658,0.420432015,0.432461962,1.943128465,0.654209579,0.56266478,0.564023198,0.403544111,0.492116424,0.347733643,0.455445651,0.453135206,0.475023937,0.56569395,0.99349377,3.603456973,0.783357072,0.988593441,0.93410883,0.464633187
alternative9,5,1.579574612,1.528630569,1.593846202,1.924883352,1.793026306,1.836842016,1.825008457,1.811519079,1.858260124,1.890409831,1.629328565,1.586056854,1.562477051,1.940005312,1.690385829,1.789276417,1.710584148,1.625642699,1.637270581,1.742110124,1.660700192,1.630922857,1.669143636,1.719367305,1.825679004,2.139061603,1.753932868,1.789237097,1.832364834,1.641286917,52.21683444,0.417791883,0.174064043,0.309422014,0.800064209,0.744185305,0.707675508,1.431253553,0.480204731,0.677491493,1.218175087,0.605559145,0.426087934,0.443132578,2.009514619,0.646909027,0.555559683,0.539086324,0.398794802,0.459636169,0.344868569,0.454901309,0.440260235,0.48783624,0.546217297,0.975321929,3.115093066,0.713897577,0.967666314,0.921026807,0.469841013
alternative9,6,1.515235136,1.565151869,1.514443215,1.875705455,1.629089554,1.739587494,1.996264953,1.842063051,1.859938127,1.961253672,1.681593212,1.617137997,1.548361668,1.714166972,1.734390871,1.711266088,1.818824318,1.573934709,1.644030054,1.624420775,1.55028303,1.608711965,1.6617376,1.72696654,1.703510633,2.297487371,1.783299443,1.822045964,1.981280098,1.653142423,51.95532426,0.402133442,0.175739773,0.306488313,0.835458664,0.71384957,0.694044151,1.653597548,0.467350133,0.691506955,1.230344115,0.635594339,0.437007764,0.427087696,1.830714752,0.650683737,0.554755328,0.566923175,0.398783516,0.467553383,0.340093911,0.452360288,0.469328323,0.498142147,0.581856826,0.896282593,3.505046309,0.725940233,0.97423396,0.927470613,0.46608156
alternative9,7,1.495405442,1.561248288,1.534637216,1.843071873,1.671812143,1.637977881,1.865968455,1.785074864,1.743561609,1.866976432,1.702738943,1.596443973,1.575875629,1.76804743,1.806215267,1.781887855,1.778000391,1.580402869,1.618552471,1.656684522,1.617303655,1.543481399,1.682280675,1.770193217,1.703342853,1.866516341,1.721154843,1.855148765,1.84766511,1.600738509,51.07840892,0.403842514,0.177739181,0.308504269,0.815853507,0.701595808,0.675954526,1.635661983,0.482192707,0.69171419,1.146954645,0.620986386,0.428768281,0.430477905,1.955709129,0.678506508,0.571078689,0.552667413,0.390263773,0.46169762,0.344032631,0.448334406,0.442736696,0.497201399,0.582863804,0.950568051,3.078002911,0.749322126,0.962567555,0.928115327,0.472512208
alternative9,8,1.556450955,1.55901758,1.578099938,1.931880476,1.72114468,1.820161775,1.897407972,1.815272119,1.740288002,1.984322106,1.766719167,1.634623214,1.591116793,1.732170341,1.669121845,1.77581668,1.802016444,1.57545403,1.617492277,1.687897398,1.503087324,1.60385919,1.682161998,1.735145952,1.706012681,1.924606199,1.709902025,1.961879839,1.857438137,1.681899057,51.82246619,0.407625332,0.173504796,0.311909471,0.812485046,0.711538665,0.662212586,1.566381544,0.478469307,0.691793963,1.234102529,0.623121612,0.420239841,0.426375368,1.790608278,0.656023369,0.568567911,0.5502862,0.404972118,0.460447727,0.334261926,0.436714894,0.465292205,0.470933917,0.562494793,0.981953525,3.485565533,0.691973629,0.964118126,0.921672818,0.464745926
alternative9,9,1.529347328,1.511063412,1.552073814,1.922214468,1.64030126,1.786889718,1.927548468,1.868977946,1.711989631,1.909859238,1.736671658,1.584954496,1.60014862,2.014552011,1.765872443,1.750091201,1.793184058,1.657792468,1.665442476,1.665449787,1.597504572,1.555210226,1.644723557,1.791356202,1.826777889,2.145600492,1.847200768,1.912368419,1.8087181,1.663995461,52.38788019,0.420211248,0.169432561,0.306646369,0.804168141,0.73266544,0.678851084,1.493258168,0.483292743,0.6537757,1.246012371,0.619489007,0.437338646,0.429501451,1.931270914,0.662455925,0.55178045,0.565986978,0.410439087,0.466854461,0.339387753,0.454073855,0.464627121,0.496809992,0.581949618,0.957357251,3.053880306,0.749329461,0.972071807,0.917701128,0.466235133
alternative9,10,1.565457501,1.581744871,1.570356647,1.930231711,1.681001344,1.812915537,1.704875573,1.915615687,1.726862582,1.94542716,1.732548558,1.64167773,1.612241092,1.876779095,1.739495554,1.731921209,1.770240783,1.678857492,1.673731707,1.655300876,1.655713907,1.62961504,1.737155335,1.693719627,1.713618154,2.181667835,1.828951899,1.840988498,1.953334142,1.683400841,52.46544799,0.411649395,0.176249508,0.3100442,0.803191471,0.719012293,0.675623599,1.489283064,0.481622254,0.6682923,1.228605743,0.630018534,0.427652067,0.430869169,1.89550082,0.646845495,0.550937325,0.565856288,0.412975245,0.453607809,0.338464872,0.456031869,0.459045696,0.49594035,0.567257458,0.917717657,3.229482281,0.753164372,0.992262694,0.965928441,0.474207595
alternative9,11,1.579628981,1.553045864,1.619946276,1.927490541,1.694376266,1.81699129,1.858044859,1.880361569,1.698804339,1.821742924,1.667537844,1.616285107,1.579094478,1.957764246,1.790206569,1.764137869,1.835583841,1.605752745,1.683305856,1.644912808,1.670850434,1.518182744,1.654856294,1.737536344,1.76777844,1.82973451,1.712903048,1.948100906,1.847893363,1.684781743,51.9676321,0.412363815,0.177278637,0.315467044,0.8026803,0.713397398,0.685910173,1.465411374,0.494755637,0.662876844,1.176328821,0.603517153,0.424025486,0.430540813,2.027724295,0.669553476,0.575382715,0.580207174,0.402009927,0.463098741,0.344056619,0.451151192,0.467720409,0.485830708,0.576623986,0.980372516,3.144256099,0.749084338,0.987613332,0.913909725,0.471222697
alternative9,12,1.563813849,1.556669992,1.584007695,1.967832933,1.588640672,1.652124935,1.846096468,1.866709859,1.72932835,1.83586808,1.714019067,1.555633104,1.552249359,1.680643038,1.596043877,1.719086847,1.766208421,1.611818841,1.573491925,1.693899783,1.647199101,1.569963546,1.639076682,1.721255346,1.800182629,2.414077045,1.803118322,1.804592201,1.823440637,1.554871234,51.43196384,0.422132632,0.175360475,0.312966712,0.798949694,0.714440374,0.657230997,1.490438522,0.472534871,0.663920319,1.165425413,0.643240065,0.438580496,0.429586117,1.814882586,0.650138311,0.565491492,0.551867944,0.415676116,0.464394543,0.338231798,0.466369169,0.458489613,0.48373547,0.557203355,0.904583708,3.304567504,0.728517304,0.965505455,0.938482452,0.45312898
alternative9,13,1.565467374,1.588085974,1.599576909,2.018072887,1.747747895,1.88153116,1.922165945,1.91457499,1.763596398,1.743293205,1.741830157,1.611377198,1.613097291,1.87839569,1.800371377,1.766236775,1.882652005,1.637921609,1.652538098,1.689256779,1.628440649,1.690880132,1.647892947,1.832639558,1.751588065,2.03539454,1.880086161,1.952291934,2.046402042,1.742201897,53.22560764,0.413626167,0.174834823,0.307766531,0.826369205,0.72633967,0.682875388,1.577383039,0.470726906,0.656029601,1.134069497,0.620115693,0.437938968,0.449426122,1.891857664,0.665403566,0.557654019,0.569891944,0.400251439,0.464269767,0.343250567,0.452908037,0.468764455,0.496562114,0.560499851,0.958253906,3.189495286,0.751466597,1.00852512,0.918027826,0.475362182
alternative9,14,1.607788762,1.630537939,1.609085881,1.859682205,1.686169652,1.78774072,1.848092261,1.865815394,1.779234241,1.800335642,1.729010607,1.600356227,1.647035264,1.884239651,1.747596921,1.642536396,1.749828048,1.716781813,1.67195686,1.712530331,1.654085752,1.659498518,1.640870178,1.808068079,1.766654632,2.154447794,1.844509617,1.821477096,1.920296053,1.648762594,52.49502513,0.420124385,0.17966572,0.309259206,0.795658084,0.70483953,0.685063893,1.666278112,0.480448771,0.685332365,1.141150645,0.62397352,0.4267887,0.425704685,1.919736028,0.691320756,0.556107942,0.541861584,0.403413773,0.461480307,0.346489059,0.458670129,0.463854741,0.498071892,0.569769196,0.977156377,3.174250825,0.743005958,0.989109191,0.921925032,0.471856661
alternative9,15,1.568306357,1.53250044,1.582866415,1.912415393,1.700369154,1.792683404,1.786129007,1.881924224,1.706470167,1.712096084,1.78837966,1.630068347,1.582004074,1.720510828,1.692321323,1.692826339,1.767447129,1.583084991,1.575294924,1.694449631,1.678784623,1.590062061,1.693518038,1.665095848,1.720399133,2.282796212,1.790626282,1.890646826,1.812464617,1.708057335,51.73459887,0.406829032,0.175915086,0.306715257,0.804043119,0.720278769,0.684933002,1.48287315,0.480188966,0.666211054,1.158604105,0.619152123,0.436104771,0.428739096,1.841363383,0.671108101,0.56044597,0.55395932,0.3942476,0.450496538,0.336073847,0.463682329,0.461642435,0.475909809,0.558653819,0.898078525,3.443322776,0.777776576,0.943814384,0.916910452,0.48426167
alternative9,16,1.589521505,1.566808242,1.540797843,1.830706609,1.657463688,1.779870509,1.887633573,1.812980637,1.867529892,1.813494083,1.727838457,1.628422536,1.580867307,1.794855143,1.669085607,1.679296384,1.757126689,1.65023013,1.627427614,1.69072133,1.64226753,1.609558996,1.658580646,1.669925365,1.680744983,2.040288484,1.856859954,1.947068772,1.864199477,1.713296148,51.83546813,0.404562284,0.178126867,0.306112639,0.773089629,0.704527328,0.678949497,1.503553587,0.471626595,0.694768444,1.194250873,0.617750859,0.434677848,0.432368429,1.957386595,0.666200127,0.559501811,0.557049365,0.409400646,0.457344071,0.343862528,0.453305511,0.457510528,0.477612538,0.550647556,0.928344636,3.143272025,0.760212097,0.960102578,0.919065187,0.452880413
